pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6
0.471008078785507,-0.5433893993140197,0.33589382199283147,-2.0838462846506216,-2.1658425932560816,-0.12988677357514394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4710080799605781,-0.5433893962832397,0.3358938235607469,-2.083846282370876,-2.1658425949554774,-0.12988677124429338,3.522922023875865e-06,9.087115003820983e-06,4.700909084477399e-06,6.8349468633746535e-06,-5.094404679556896e-06,6.987969841754151e-06,0.007036681936549664,0.01815333344144874,0.009390472339832262,0.013652734517710742,-0.01017368885289693,0.013957616831934335
0.4710080881677562,-0.5433893751095611,0.3358938345134691,-2.083846266446964,-2.1658426068210113,-0.129886754964975,1.4055064104856377e-05,3.626492670657354e-05,1.875828218761472e-05,2.7271195938680998e-05,-2.031717931711102e-05,2.7878637278580638e-05,0.014018464569688534,0.036181446354561594,0.0187129572028543,0.027202649736687727,-0.0202567825497782,0.027805444507723015
0.47100811038883583,-0.5433893177648446,0.33589386417349726,-2.0838462233289468,-2.1658426389358,-0.1298867108893366,3.154160030332879e-05,8.140837344908275e-05,4.2104219326714676e-05,6.120606385143325e-05,-4.557785669804413e-05,6.256236110660077e-05,0.020945494622905757,0.05408465647698549,0.02796762957552275,0.04065001749897517,-0.03024953699188434,0.04154377893166194
0.47100815355085995,-0.5433892063458539,0.33589392179551875,-2.0838461395694363,-2.1658427012926187,-0.12988662527901904,5.592785139883163e-05,0.00014439271130980643,7.467099550422566e-05,0.00010853713906533868,-8.078622551695081e-05,0.00011092979602604434,0.027817918819733122,0.07186328154635314,0.037154664444347514,0.053995109646361485,-0.04015220808051272,0.05517291600806298
0.47100822452626456,-0.5433890230739373,0.33589401656658274,-2.083846001823316,-2.16584280379416,-0.12988648450486062,8.715928489804833e-05,0.00022509351410305873,0.00011639106070907402,0.00016916228188585037,-0.00012585233037408576,0.00017287189264169375,0.03463588388360293,0.0895176393003399,0.04627423679575681,0.06723819802100457,-0.04996505171679021,0.06869315164122561
0.47100833013302706,-0.5433887502947105,0.3358941576062762,-2.0838457968474757,-2.1658429562532895,-0.129886275046601,0.00012518151502992225,0.00032338667338345105,0.00016719703991844036,0.0002429796244601672,-0.000180686471771811,0.00024827989746210676,0.04139953653805408,0.10704804747657849,0.055326521616249895,0.08037955446480655,-0.059688323802127824,0.08210478173545815
0.47100847713481225,-0.5433883704777388,0.33589435396689865,-2.083845511500536,-2.165843168393299,-0.12988598349258543,0.00016994030274521254,0.00043914839844367166,0.00022702173309376285,0.0003298875707878919,-0.0002451992060950562,0.000337045352901171,0.048109023506604134,0.12445482381268741,0.06431169389231538,0.09341945081958422,-0.06932228023782298,0.0954081021950565
0.47100867224111953,-0.5433878662162196,0.33589461463363685,-2.083845132742578,-2.1658434498481682,-0.12988559653946885,0.00022138155572226734,0.0005722552163082683,0.00029579811518428984,0.0004297847966855041,-0.0003193013456592799,0.0004390600972754392,0.05476449151270672,0.141738286046342,0.07322992861040631,0.10635815892746711,-0.07886717692497408,0.10860340892433254
0.4710089221074285,-0.5433872202266637,0.3358949485247399,-2.0838446476348693,-2.1658438101628112,-0.12988510099191974,0.0002794513283576979,0.0007225839717478592,0.00037345933612352715,0.0005425702498414271,-0.0004029039586625083,0.0005542162648077929,0.06136608727987941,0.15889875191515368,0.08208140075700422,0.11919595063035729,-0.08832326976504903,0.12169099782758394
0.47100923333534794,-0.5433864153485793,0.335895364491695,-2.083844043339598,-2.1658442587933466,-0.12988448376232475,0.0003440958217761486,0.0008900118272640339,0.00045993872083589945,0.000668143149759185,-0.0004959183692084275,0.0006824062856235571,0.06791395753162557,0.1759365391567978,0.09086628531859413,0.13193309777015688,-0.09769081465917467,0.1346711648091155
0.47100961247276,-0.5433854345441527,0.3358958713194009,-2.083843307119593,-2.16584480510734,-0.12988373187049204,0.0004152613838240795,0.0010744162630977909,0.0005551697692283127,0.000806402987803587,-0.0005982561572992788,0.0008235228857534975,0.07440824899141303,0.19285196550889996,0.09958475728163622,0.14456987218893852,-0.1069700675086484,0.14754420577323377
0.47101006601396844,-0.5433842608979307,0.3358964777263444,-2.083842426338059,-2.1658454583840636,-0.1298828324433561,0.0004928945090697667,0.0012756750772308706,0.0006590861561954826,0.0009572495271758596,-0.000709829158844739,0.0009774590871322658,0.08084910838277357,0.2096453487091,0.10823699163261556,0.15710654572857585,-0.11616128421476758,0.16031041662424173
0.4710106003998448,-0.543382877616504,0.3358971923647742,-2.083841388458297,-2.165846227814757,-0.1298817727146814,0.0005769418388077428,0.0014936663853782042,0.0007716217316183813,0.0011205828029154223,-0.0008305494656494876,0.001144108207598956,0.0872366824291928,0.22631700649505904,0.11682316335799588,0.16954339023108472,-0.12526472067880112,0.17297009326644242
0.4710112220179754,-0.5433812680281879,0.33589802382087686,-2.083840181043442,-2.165847122502877,-0.12988054002476662,0.0006673501610539121,0.0017282686209950215,0.0008927105203649029,0.001296303121908769,-0.0009603294254203118,0.001323363860897103,0.0935711178541634,0.2428672566044169,0.1253434474442622,0.18188067753839565,-0.1342806328019612,0.1855235316041388
0.47101193720280754,-0.5433794155827057,0.33589898061495066,-2.0838387917561816,-2.1658481514643566,-0.1298791218201487,0.000764066410550436,0.0019793605352732956,0.001022286722289419,0.001484311062873482,-0.001099081641774987,0.0015151199566737956,0.09985256138116388,0.2592964167748134,0.13379801887788184,0.19411867949249595,-0.14320927648551673,0.19797102754163926
0.47101275223579764,-0.5433773038508714,0.33590007120158205,-2.0838372083584944,-2.165849323627862,-0.12987750565330716,0.0008670376687586268,0.002246821197144409,0.0011602847122321137,0.0016845074763902042,-0.0012467189742120803,0.001719270700481563,0.1060811597337296,0.27560480474388843,0.14218705264534692,0.2062576679353162,-0.15205090763082196,0.21031287698323786
0.47101367334555583,-0.5433749165242702,0.3359013039698192,-2.083835418711367,-2.1658506478350463,-0.12987567918236786,0.0009762111638678299,0.002530529993273825,0.0013066390400203144,0.0018967934848564574,-0.0014031545381571354,0.0019357105937764876,0.1122570596353248,0.2917927382492959,0.1505107237331141,0.21829791470884374,-0.160805782139089,0.22254937583325007
0.47101470670799445,-0.5433722374149422,0.33590268724334776,-2.083833410774532,-2.165852132840804,-0.12987363017080733,0.0010915342707865422,0.002830366628067303,0.0014612844304671608,0.002121070482531048,-0.001568301704911157,0.002164334433919094,0.11838040780946707,0.30786053502866156,0.15876920712766132,0.2302396916550376,-0.1694741559115867,0.2346808199959718
0.4710158584464737,-0.5433692504550642,0.33590422928066577,-2.0838311726061876,-2.1658537873135297,-0.12987134648715665,0.0012129545111508495,0.0031462111236686802,0.0016241557833729368,0.002357240135507422,-0.0017420741016985753,0.002405037314174237,0.124451350979642,0.32380851281965356,0.1669626778154665,0.24208327061579976,-0.17805628484952732,0.24670750537570782
0.47101713463194883,-0.5433659396966314,0.33590593827525816,-2.0838286923627316,-2.1658556198353742,-0.12986881610470577,0.0013404195533186533,0.003477943819956761,0.0017951881735244037,0.0026052043817154434,-0.0019243856116334915,0.0026577146237108796,0.1304700358693494,0.33963698935989045,0.17509131078300405,0.25382892343317454,-0.18655242485429338,0.25862972787676286
