pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6
0.47100807878550693,-0.5433893993140199,0.3358938219928314,-2.0838462846506216,-2.1658425932560816,-0.12988677357514405,-4.820423851017986e-07,4.446133257509178e-06,1.2162110214136741e-06,2.000737923338276e-06,7.498922823038368e-07,-3.4301066504120146e-07,-0.003300540525019986,0.03071795900220736,0.00829778189106737,0.013974357048931019,0.005409828382492973,-0.0023485913615085004
0.4710080786745088,-0.543389398282166,0.3358938222720237,-2.0838462841818606,-2.165842593075349,-0.1298867736541279,-1.4734866181459456e-06,1.3669682420035427e-05,3.709230816808185e-06,6.194702610682266e-06,2.371171594989086e-06,-1.0485003654413895e-06,-0.003618134788347813,0.03370165142335338,0.009093275114658931,0.015346897627121698,0.005958247827675999,-0.002574584388756257
0.4710080778986921,-0.5433893910676807,0.33589382422316977,-2.0838462809030838,-2.165842591809728,-0.12988677420618186,-2.903195169375191e-06,2.6979334747208343e-05,7.303333829261519e-06,1.225146090393313e-05,4.7179982396639074e-06,-2.0658492260015757e-06,-0.003952591713648046,0.036845915230419454,0.009930777254742468,0.016794465512395405,0.006537937883775432,-0.0028125765117512852
0.4710080757964537,-0.5433893715112649,0.335893829509433,-2.083846272011296,-2.1658425883730104,-0.12988677570208784,-4.83862766004193e-06,4.5007121683669154e-05,1.2167675000719856e-05,2.0460822395054492e-05,7.905131793485249e-06,-3.443060013086475e-06,-0.004303777838427015,0.04014969557272798,0.010809933059539737,0.018316682908358518,0.0071488670739362015,-0.0030624727615820584
0.4710080717096921,-0.543389333479034,0.33589383978440873,-2.083846254711158,-2.165842581677555,-0.1298867786101367,-7.3405833300073725e-06,6.832387285665928e-05,1.8454580579162396e-05,3.1085182794367145e-05,1.2037200764476272e-05,-5.223396129056523e-06,-0.004671521431333956,0.04361157993532689,0.01173029124315519,0.019913008489182024,0.007790939694272021,-0.00332415093833836
0.47100806498379855,-0.5433892708624734,0.3358938566921457,-2.0838462262149733,-2.165842570634303,-0.12988678339613327,-1.0460715747168863e-05,9.741603464501787e-05,2.6293305117915255e-05,4.4348950699283366e-05,1.7204578577200374e-05,-7.443613094701147e-06,-0.005055612697422342,0.047229799625859326,0.012691305044318521,0.021582737849120306,0.008463995733369478,-0.003597461756558918
0.47100805496765025,-0.543389177578396,0.33589388186717,-2.083846183742695,-2.1658425541527944,-0.12988679052340207,-1.4239060660926617e-05,0.0001326625847302731,3.578382459780611e-05,6.0428002997741444e-05,2.3479253933951123e-05,-1.0132199447084577e-05,-0.005455803982147014,0.05100223125770006,0.013692332784015182,0.023325003950541105,0.00916781078952217,-0.003882228990642838
0.4710080410136026,-0.5433890475688976,0.33589391693450665,-2.0838461245219113,-2.1658425311411835,-0.12988680045279263,-1.870157704123505e-05,0.0001743120424387127,4.699066562438098e-05,7.943916935953706e-05,3.091069591766763e-05,-1.3307627029743904e-05,-0.005871809974997257,0.05492639823104051,0.014732638421903454,0.025138777572499084,0.009902095991612252,-0.004178249619770437
0.47100802247748175,-0.5433888748013146,0.3358939635097028,-2.083846045787845,-2.165842500506251,-0.1298868136426848,-2.385770135045753e-05,0.00022245957488317534,5.993677047936573e-05,0.0001014297458159824,3.952171396275041e-05,-1.6976610621168085e-05,-0.006303307912329319,0.058999472211372535,0.015811392111901346,0.027022867756239122,0.010666497915293257,-0.004485293972567018
0.4710079987185762,-0.5433886532681786,0.3358940231988499,-2.0838459447833464,-2.1658424611534195,-0.12988683054899433,-2.9697914884029077e-05,0.00027702419860073076,7.459739810212077e-05,0.00012636703711714923,4.930431276715747e-05,-2.113237692592636e-05,-0.0067499377803765526,0.06321827460541993,0.016927670755558764,0.028975922252578314,0.011460598504877479,-0.004803105871386077
