pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6
0.47100807878550693,-0.5433893993140199,0.3358938219928314,-2.0838462846506216,-2.1658425932560816,-0.12988677357514405,1.7704349530600517e-06,3.200001775253443e-05,1.0297151618660108e-05,2.596635261557861e-05,1.7662435108071061e-06,-2.783023604238932e-06,-2.3373466664600356e-05,0.04906924599660653,0.013218295721018715,0.0365350024052296,0.008470487290208937,-0.0037443139322315445
0.4710080787863124,-0.543389398282166,0.3358938222720237,-2.083846283880804,-2.1658425930806744,-0.1298867736541279,1.7774596924032845e-06,6.406234228980175e-05,1.89551581289302e-05,4.986529558939153e-05,7.254141084837601e-06,-5.233844638846297e-06,-3.73848767375476e-05,0.051388652012357816,0.013830976479064602,0.03824647005258103,0.008898029332637556,-0.003918834148220245
0.47100807879098494,-0.5433893910676807,0.33589382422316977,-2.083846278499563,-2.1658425918522477,-0.12988677420618186,1.7716680982626158e-06,9.929339706653765e-05,2.8456146456395734e-05,7.610998853517543e-05,1.3312836149570471e-05,-7.924299926757937e-06,-5.272833994359286e-05,0.05383586164747108,0.014476891839701647,0.040051570827480315,0.009350308933986714,-0.00410286368277493
0.4710080788007422,-0.5433893715112649,0.335893829509433,-2.0838462639160267,-2.1658425885162202,-0.12988677570208784,1.7516672008759453e-06,0.00013781860669733468,3.8832651780824716e-05,0.00010479221919620887,1.996678582108007e-05,-1.0863705427009074e-05,-6.946286393803269e-05,0.056410825243743544,0.015155973061255145,0.04195019691949113,0.009827441829605347,-0.004296387459321913
0.47100807881392226,-0.543389333479034,0.33589383978440873,-2.0838462355617113,-2.165842582016319,-0.1298867786101367,1.7160047932388862e-06,0.00017976238379781547,5.0116880654965394e-05,0.00013600295017552027,2.7240398282173745e-05,-1.4061288456367202e-05,-8.764711259773633e-05,0.05911331041297503,0.015868102427095805,0.04394210476406293,0.010329511680213475,-0.004499376505992801
0.4710080788259936,-0.5433892708624734,0.3358938566921457,-2.083846188890465,-2.165842571294594,-0.12988678339613327,1.6631697855663046e-06,0.00022524794624250702,6.234066203746587e-05,0.00016983218318565878,3.515800067858734e-05,-1.75261737977025e-05,-0.00010733932009180665,0.061942902797722244,0.01661311353179073,0.046026915712080986,0.010856570021794751,-0.004711788030150943
0.4710080788295672,-0.543389177578396,0.33589388186717,-2.0838461193784292,-2.1658425552914338,-0.12988679052340207,1.5915926365487673e-06,0.00027439713519359385,7.55353986042976e-05,0.00020636882393526324,4.3743806977613196e-05,-2.1267369878876244e-05,-0.00012859720527921134,0.06489900683076089,0.01739079156659527,0.0482041166982751,0.011408636216086463,-0.004933565492750466
0.47100807881440737,-0.5433890475688976,0.33589391693450665,-2.0838460225239905,-2.165842532945583,-0.12988680045279263,1.4996458611150856e-06,0.00032733023389991715,8.973201834197113e-05,0.00024570054772253227,5.302188581775958e-05,-2.5293755024192425e-05,-0.00015147788642301484,0.06798084649326337,0.01820087360426623,0.05047306090831365,0.011985697401323873,-0.005164638682537921
0.47100807876744294,-0.5433888748013146,0.3358939635097028,-2.0838458938477378,-2.165842503194155,-0.1298868136426848,1.3856446359662943e-06,0.00038416578724112765,0.00010496092642994347,0.0002879136657013044,6.301612827125902e-05,-2.9614063783911378e-05,-0.00017603779629594006,0.07118746607164401,0.019043048883124733,0.05283296844435638,0.012587708443814634,-0.005404923790079076
0.471008078672778,-0.5433886532681786,0.3358940231988499,-2.083845728892413,-2.1658424649726484,-0.12988683054899433,1.247847481453328e-06,0.000445020422038029,0.00012125195740381687,0.0003330929917917938,7.37502156014586e-05,-3.423687333499787e-05,-0.0002023325975794284,0.07451773091310239,0.019916959090489766,0.055282926989161055,0.01321459188965828,-0.005654323481644297
