pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6
0.47100807878550693,-0.5433893993140197,0.33589382199283147,-2.0838462846506216,-2.1658425932560816,-0.12988677357514394,-4.0618645698682886e-05,0.00012471519040236875,6.648804078029379e-05,9.906183152735306e-05,-8.233210756681208e-05,0.00010411922986406272,-0.03988779724351959,0.14305008239069236,0.07393746436407005,0.1074172868582723,-0.07977352385143448,0.10972515235540084
0.47100807793617516,-0.5433893962832397,0.3358938235607469,-2.083846282370876,-2.1658425949554774,-0.12988677124429338,-6.686364870754791e-05,0.00021857653223561452,0.0001150264578776841,0.0001696103921750884,-0.00013483428237057946,0.00017622007935242515,-0.04166764737846357,0.14958464396281826,0.07730029721904798,0.11228501578852304,-0.0833252049358643,0.11467629420329423
0.47100807200567285,-0.5433893751095611,0.3358938345134691,-2.083846266446964,-2.1658426068210113,-0.129886754964975,-9.559195878379471e-05,0.000321476496624966,0.00016822374990332559,0.00024691183621689667,-0.00019229598627307405,0.0002552003499104456,-0.04354098711944885,0.1564694078094147,0.08084269128627967,0.11741186026142647,-0.08706307854949082,0.11989003345063774
0.4710080559535307,-0.5433893177648446,0.33589386417349726,-2.0838462233289468,-2.1658426389358,-0.1298867108893366,-0.00012689462538602875,0.00043375726225757834,0.00022625526183067836,0.00033121906655154065,-0.00025489849400758266,0.00034131619110759853,-0.04550729292163376,0.16370318927472854,0.08456396691622964,0.12279675168525031,-0.09098606125033601,0.12536518170044827
0.4710080247835673,-0.5433892063458539,0.33589392179551875,-2.0838461395694363,-2.1658427012926187,-0.12988662527901904,-0.00016086138660095228,0.0005557570057406422,0.0002892942019909965,0.0004227817998186307,-0.0003228204207930488,0.0004348203998183663,-0.047565894766494136,0.17128427540837526,0.08846317165915944,0.1284382255351302,-0.0950927768016051,0.13110014653539281
0.4710079735437632,-0.5433890230739373,0.33589401656658274,-2.083846001823316,-2.16584280379416,-0.12988648450486062,-0.00019758052266423816,0.0006878093732928834,0.0003575113692776816,0.0005218461704405587,-0.00039623742959760664,0.0005359620161978934,-0.04971597748538435,0.17921042869964865,0.0925390822924444,0.13433442441875942,-0.09938155887167822,0.13709293479058438
0.4710078973261375,-0.5433887502947105,0.3358941576062762,-2.0838457968474757,-2.1658429562532895,-0.129886275046601,-0.00023713871081038117,0.0008302429561831508,0.00043107488237676734,0.0006286543377583237,-0.00047532194103789215,0.0006449859229366178,-0.05195658207930663,0.18747889080233401,0.09679020684262848,0.14048310113358767,-0.10385045372620925,0.14334115581750262
0.471007791266622,-0.5433883704777388,0.33589435396689865,-2.083845511500536,-2.165843168393299,-0.12988598349258543,-0.000279620881446869,0.0009833807699110631,0.0005101499110126939,0.0007434440962211642,-0.0005602428459450133,0.0007621324477791176,-0.05428660703493634,0.19608638624980648,0.10121478660223077,0.14688162171573707,-0.10849722291240835,0.14984202473899946
0.4710076505449366,-0.5433878662162196,0.33589461463363685,-2.083845132742578,-2.1658434498481682,-0.12988559653946885,-0.0003251100756371016,0.001147539737074593,0.0005948984092161428,0.0008664484886221952,-0.000651165220682996,0.0008876369692962282,-0.05670480963698254,0.2050291261607348,0.10581079814128375,0.15352696848114697,-0.11331934593565421,0.1565923656954627
0.4710074703844642,-0.5433872202266637,0.3358949485247399,-2.0838446476348693,-2.1658438101628112,-0.12988510099191974,-0.0003736873039052574,0.0013230301739624605,0.0006854788505980414,0.000997895422414366,-0.0007482500450852365,0.001021729525904151,-0.05920980727670806,0.21430281193528405,0.11057595531366538,0.16041574305831735,-0.11831402292836213,0.1635886150820934
