pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6
-0.011111989862629238,-0.4447207486914503,0.6350378555252743,-3.1318676193651624,-0.05556273712809355,-0.10753165956293285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.011111989285610422,-0.4447207491657932,0.6350378542039785,-3.1318676162804047,-0.05556273883335292,-0.10753166422966372,1.730633635067624e-06,-1.4221472571305647e-06,-3.961811685690957e-06,9.248716501604733e-06,-5.113049258879541e-06,-1.3992877625796247e-05,0.0034595761375475565,-0.0028407696394666215,-0.0079153232403396,0.018475213051607257,-0.010215185608083113,-0.027956502205746227
-0.011111985249860725,-0.4447207524791452,0.6350378449715046,-3.131867594731529,-0.05556275074834777,-0.10753169683828716,6.9157712307161595e-06,-5.674497793337933e-06,-1.581406541579382e-05,3.69060443198423e-05,-2.0408570681813175e-05,-5.58545659780357e-05,0.006909009142024311,-0.005660414820896756,-0.015780903290293413,0.03681728076901402,-0.020364969613058222,-0.05573768911041611
-0.011111974305946544,-0.444720761451156,0.6350378199622634,-3.1318675363764394,-0.055562783022874734,-0.10753178517002393,1.5545273316451836e-05,-1.2735951940779717e-05,-3.550707560362463e-05,8.28390125399502e-05,-4.582123852038203e-05,-0.0001254099527269512,0.010348306338505166,-0.008458985128323689,-0.02359685535195024,0.05502655197503802,-0.030449503724310024,-0.0833439666570783
-0.011111953014570065,-0.44472077888039996,0.6350377713602929,-3.131867423005836,-0.0555628457414806,-0.10753195683118547,2.7609007746745204e-05,-2.2585459619963364e-05,-6.299127185834965e-05,0.00014691499904480201,-8.128587873565761e-05,-0.000222484331487125,0.013777475052061585,-0.011236530145780707,-0.03136329462722834,0.07310337549207063,-0.040468939651227206,-0.11077574078881482
-0.01111191794656196,-0.4447208075444259,0.6350376913991442,-3.131867236542865,-0.05556294892361388,-0.10753223925357962,4.309684970128094e-05,-3.520202033130846e-05,-9.821719899608763e-05,0.00022900173056464543,-0.00012673746899792427,-0.0003469034018143802,0.0171965226077678,-0.01399309945725846,-0.039080336318209404,0.09104810014287276,-0.05042342910319513,-0.13803341744869166
-0.011111865682874067,-0.44472085019980734,0.6350375723617658,-3.1318669590427715,-0.055563102523776706,-0.10753265969491693,6.19986816846803e-05,-5.056468316091988e-05,-0.00014113551703324843,0.0003289672826451278,-0.00018211113868687345,-0.0004984932692084451,0.020605456330695715,-0.016728742646811554,-0.046748095626825914,0.10886107474972212,-0.060313123789602706,-0.1651174025797926
-0.01111179281457205,-0.4447209095821918,0.6350374065803892,-3.131866572692554,-0.055563316431676404,-0.10753324523921635,8.430439352675088e-05,-6.865254677925555e-05,-0.00019169700118919754,0.00044668007965440143,-0.0002473421688917148,-0.0006770804451120653,0.02400428354591846,-0.019443509298480374,-0.05436668775509561,0.12654264813537955,-0.07013817541983595,-0.192028102125189
-0.011111695942828088,-0.44472098840635,0.6350371864364126,-3.13186605981061,-0.05556360047237724,-0.10753402279721126,0.00011000388238230628,-8.944475943979411e-05,-0.0002498525418840357,0.0005820088947831239,-0.0003223659924109262,-0.0008824918469112257,0.027393011578509048,-0.02213744899626268,-0.061936227905029125,0.14409316912232173,-0.07989873570328247,-0.21876592202796016
-0.011111571678913535,-0.4447210893662257,0.6350369043602859,-3.1318654028463877,-0.05556396440645214,-0.10753501910675539,0.00013908705273124928,-0.00011292051898081139,-0.0003155531447408193,0.0007348228500373523,-0.0004071181937525038,-0.001114554797934817,0.030771647753539935,-0.024810611324205978,-0.06945683127861578,0.1615129865330822,-0.08959495634932893,-0.24533126823117832
-0.011111416644191612,-0.4447212151349857,0.6350365528313968,-3.1318645843800446,-0.05556441793013441,-0.10753626073322882,0.0001715438163785719,-0.0001390590728258244,-0.0003887499305842281,0.0009049914162705178,-0.0005015345091335732,-0.0013730970274546364,0.03414019939608481,-0.027463045866315122,-0.0769286130778662,0.17880244919030808,-0.09922698906736203,-0.27172454667791746
-0.011111227470110053,-0.44472136836506804,0.6350361243779532,-3.1318635871220835,-0.055564970675469394,-0.10753777406994373,0.00020736409245429983,-0.00016783971797959448,-0.0004693941354396771,0.0010923844131159243,-0.0006055508264809447,-0.0016579466706860531,0.037498673831216016,-0.030094802206644712,-0.08435168850477684,0.19596190591647605,-0.10879498556677002,-0.29794616331125695
-0.011111000798193821,-0.44472155168823363,0.6350356115768705,-3.1318623939130212,-0.05556563221046622,-0.10753958533855061,0.0002465378074135481,-0.0001992418010330125,-0.0005574371105368692,0.0012968720090649074,-0.0007191031854306971,-0.0019689322687870096,0.040847078384006676,-0.03270592992920672,-0.0917261727613299,0.21299170553420493,-0.11829909755693914,-0.3239965240742699
-0.011110733280037751,-0.44472176771561417,0.6350350070536545,-3.13186098772303,-0.055566412039249544,-0.1075417205894441,0.00028905489503654863,-0.00023324471815998994,-0.0006528303223057984,0.0015183247214206508,-0.0008421277773282327,-0.0023058827688589092,0.04418542037952948,-0.03529647861803444,-0.09905218104955021,0.22989219686599976,-0.12773947674725653,-0.34987603491003205
-0.011110421577299237,-0.4447220190377626,0.6350343034822876,-3.131859351651588,-0.05556731960221119,-0.10754420570216883,0.00033490529642853925,-0.0002698279151196797,-0.0007555253523798585,0.0017566134163052886,-0.000974560945228417,-0.002668627523945618,0.0475137071428571,-0.03786649785715404,-0.10632982857142001,0.24666372873433723,-0.13711627484710953,-0.3755851017616219
-0.011110062361690907,-0.4447223082247022,0.6350334935851125,-3.131857468927135,-0.0555683642761619,-0.10754706638582548,0.0003840789600199027,-0.0003089708872524787,-0.0008654738975940668,0.002011609308677673,-0.0011163391838953831,-0.003056996293034907,0.050831945999063,-0.0404160372305917,-0.1135592305289286,0.2633066499619214,-0.1464296435658853,-0.4011241305721099
-0.011109652314973292,-0.44472263782597654,0.635032570132718,-3.1318553229067203,-0.055569555374483035,-0.10755032817947668,0.0004365658415659858,-0.00035065317948757815,-0.0009826277699837315,0.0022831839622942914,-0.0012673991398029494,-0.0034708192410572306,0.05414014427321942,-0.04294514632239492,-0.12074050212409373,0.279821309371172,-0.15567973461297122,-0.42649352728457796
-0.011109188128947518,-0.44472301037069906,0.6350315259438226,-3.131852897075658,-0.055570902147278306,-0.10755401645255307,0.0004923559041473497,-0.00039485438633141693,-0.001106938896788893,0.002571209289755451,-0.0014276776111339247,-0.003909926938885729,0.0574383092903996,-0.04545387471654725,-0.12787375855891184,0.2962080557847647,-0.16486669969775325,-0.45169369784209745
